scan_id,timestamp,actual_latitude,actual_longitude,raw_estimated_latitude,raw_estimated_longitude,estimated_latitude,estimated_longitude,matched_access_points,residual_rmse,snap_distance_m,error_m,method,raw_actual_latitude,raw_actual_longitude,matched_actual_latitude,matched_actual_longitude,gps_snap_distance_m,gps_road_type,matched_estimated_latitude,matched_estimated_longitude,wifi_snap_distance_m,wifi_road_type
scan_227,2026-04-08 13:15:49,48.891415070266,8.700964768493925,48.89144637647864,8.700166550573513,48.891429,8.7002067,4,30.023404755697907,3.518105664801488,55.50589581928361,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89136206807266,8.700964203098406,48.891415070266,8.700964768493925,5.900349282028786,pedestrian,48.891429,8.7002067,3.518105664801488,pedestrian
scan_231,2026-04-08 13:16:39,48.8915243,8.7008991,48.89147462124909,8.700399676213227,48.89142233208261,8.700395402062215,3,87.68368683093226,5.829230272912377,38.57428971842248,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89157586587517,8.70089202059816,48.8915243,8.7008991,5.763651300006346,pedestrian,48.89142233208261,8.700395402062215,5.829230272912377,pedestrian
scan_232,2026-04-08 13:16:41,48.8915243,8.7008991,48.8914925846691,8.700560683751716,48.891492878761184,8.700553172824662,3,115.55606817672634,0.5507097390862111,25.559371319968143,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89159341695891,8.700891512509841,48.8915243,8.7008991,7.7141152121860666,pedestrian,48.891492878761184,8.700553172824662,0.5507097390862111,pedestrian
scan_236,2026-04-08 13:21:26,48.89141470056967,8.7010449382304,48.89150936931249,8.700988569956522,48.8915179,8.7009942,3,47.156507943545435,1.0351866010031276,12.073472681606086,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89138071160203,8.701044575656445,48.89141470056967,8.7010449382304,3.783744938726724,pedestrian,48.8915179,8.7009942,1.0351866010031276,pedestrian
scan_237,2026-04-08 13:21:35,48.891414452812406,8.701098665121162,48.8914758454636,8.701116627643199,48.891513200000006,8.7010939,3,53.22162182471511,4.478688407203586,10.998068297062433,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89139212296492,8.701098426919684,48.891414452812406,8.701098665121162,2.4858197605666006,pedestrian,48.891513200000006,8.7010939,4.478688407203586,pedestrian
scan_238,2026-04-08 13:21:46,48.89141402082656,8.701192342524243,48.891454470879395,8.701085870270514,48.891414513780404,8.701085444031689,4,71.33300792880682,4.448133661669802,7.8242622493555976,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89141289902663,8.701192330557548,48.89141402082656,8.701192342524243,0.12488183921787131,pedestrian,48.891414513780404,8.701085444031689,4.448133661669802,pedestrian
scan_240,2026-04-08 13:21:55,48.891375134989154,8.701280475732242,48.89144015823353,8.701197424835945,48.89141399867672,8.701197145781238,3,36.09853908343756,2.912153488646456,7.477660163915694,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89137592136886,8.701258079587715,48.891375134989154,8.701280475732242,1.641546310548525,pedestrian,48.89141399867672,8.701197145781238,2.912153488646456,pedestrian
scan_241,2026-04-08 13:22:00,48.89136571716503,8.701279710782392,48.891433905880035,8.700917090444108,48.891415291045206,8.700916891872055,3,72.18494764607554,2.072254380340581,27.122672221465432,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89136657671654,8.701255230703266,48.89136571716503,8.701279710782392,1.794290576588188,pedestrian,48.891415291045206,8.700916891872055,2.072254380340581,pedestrian
scan_249,2026-04-08 13:22:51,48.891413597472805,8.701297254419869,48.891413336068226,8.701044275294954,48.89141470355948,8.701044289882539,3,34.54465708808431,0.15223287022400656,18.515284319963136,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.8914056731127,8.701297251027107,48.891413597472805,8.701297254419869,0.8821398018390862,pedestrian,48.89141470355948,8.701044289882539,0.15223287022400656,pedestrian
scan_252,2026-04-08 13:23:15,48.89141359809617,8.701293886382407,48.89141341984757,8.701174487303057,48.89141410313087,8.701174494591916,4,35.927583480679004,0.07606496818986425,8.738654979027844,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89141475364461,8.701293886877147,48.89141359809617,8.701293886382407,0.12863565734371232,pedestrian,48.89141410313087,8.701174494591916,0.07606496818986425,pedestrian
scan_256,2026-04-08 13:23:33,48.89141356803146,8.701456326043074,48.891413470720735,8.701278486300914,48.8914136235739,8.701278487931463,4,39.45746634475158,0.017016032419872984,13.016254361546912,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89138886550364,8.701456315466855,48.89141356803146,8.701456326043074,2.7498855055475535,pedestrian,48.8914136235739,8.701278487931463,0.017016032419872984,pedestrian
scan_257,2026-04-08 13:23:40,48.891413570373274,8.701443673213628,48.891413506912414,8.7013292060071,48.89141359155912,8.70132920604334,3,100.60441792409361,0.009422871843434003,8.378033717771912,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89137660440869,8.701443657386907,48.891413570373274,8.701443673213628,4.115051340387242,pedestrian,48.89141359155912,8.70132920604334,0.009422871843434003,pedestrian
scan_260,2026-04-08 13:23:55,48.89141357767875,8.70140420174224,48.891400076739274,8.7013121504109,48.891413594714756,8.70131215619853,3,22.832725052724946,1.5048210902900028,6.736959310962838,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89145031654221,8.701404217471746,48.89141357767875,8.70140420174224,4.089770442890125,pedestrian,48.891413594714756,8.70131215619853,1.5048210902900028,pedestrian
scan_262,2026-04-08 13:24:10,48.89141353407685,8.701639782812592,48.891404804518444,8.70133112908433,48.89141359120251,8.70133113284629,4,39.04134598330342,0.9781337086489493,22.590580513447705,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.8914421089298,8.701639795046729,48.89141353407685,8.701639782812592,3.1809527569751976,pedestrian,48.89141359120251,8.70133113284629,0.9781337086489493,pedestrian
scan_263,2026-04-08 13:24:18,48.8915013,8.7016853,48.891407871748,8.70137494801989,48.89141358309264,8.701374950465164,3,25.52776266472772,0.6357869107009207,24.72481615819269,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89148266781629,8.701681243019001,48.8915013,8.7016853,2.095281835647522,pedestrian,48.89141358309264,8.701374950465164,0.6357869107009207,pedestrian
scan_266,2026-04-08 13:24:35,48.8915022,8.7017819,48.891440616955165,8.701478260653683,48.89141356397389,8.701478249071128,3,27.93347719230358,3.011537994720459,24.31649927569349,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89153123002783,8.701798537235137,48.8915022,8.7017819,3.453430924829005,pedestrian,48.89141356397389,8.701478249071128,3.011537994720459,pedestrian
scan_267,2026-04-08 13:24:44,48.891502311481226,8.701873242567427,48.891431149831874,8.701470583539969,48.89141356539404,8.701470576011308,3,61.4220373047546,1.9574996973197425,31.08348347080778,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89157249920287,8.701872821064171,48.891502311481226,8.701873242567427,7.813358079095997,pedestrian,48.89141356539404,8.701470576011308,1.9574996973197425,pedestrian
scan_270,2026-04-08 13:24:55,48.891502564904606,8.701970861256049,48.89145577229746,8.70155323762427,48.89141355009818,8.701553219547108,3,42.08493501721818,4.700175410465851,32.13380501907667,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89156910484079,8.701970461659114,48.891502564904606,8.701970861256049,7.407283436090908,pedestrian,48.89141355009818,8.701553219547108,4.700175410465851,pedestrian
scan_280,2026-04-08 13:25:44,48.89131492907697,8.701976879395517,48.89134488616554,8.7017147346727,48.89132374635672,8.701715024794705,4,23.94311934103797,2.3533793194990547,19.19070818709029,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89131486433503,8.70205226059355,48.89131492907697,8.701976879395517,5.517284806054129,pedestrian,48.89132374635672,8.701715024794705,2.3533793194990547,pedestrian
scan_281,2026-04-08 13:25:52,48.89126435611567,8.701976778919436,48.89112920389836,8.701445215062733,48.89112012425216,8.701445757402029,3,13.012814197295423,1.0115253805145494,42.052233604250276,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89126434204779,8.701993158615933,48.89126435611567,8.701976778919436,1.1988605154481966,pedestrian,48.89112012425216,8.701445757402029,1.0115253805145494,pedestrian
scan_282,2026-04-08 13:25:59,48.89121728462656,8.70197668539992,48.89122925712704,8.701277058763651,48.89122945800867,8.701282948677818,3,23.558437978779494,0.43167333689844783,50.79396839635919,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89121728876826,8.701971863082631,48.89121728462656,8.70197668539992,0.3529547224610994,pedestrian,48.89122945800867,8.701282948677818,0.43167333689844783,pedestrian
scan_285,2026-04-08 13:26:14,48.8911446129595,8.70200856534826,48.89124390583167,8.70156617091096,48.8913225,8.7015568,4,15.630043708312993,8.775945729911255,38.541773322481546,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89114988999594,8.702019902321618,48.8911446129595,8.70200856534826,1.016667405717271,pedestrian,48.8913225,8.7015568,8.775945729911255,pedestrian
scan_286,2026-04-08 13:26:22,48.89111935128949,8.702022509458487,48.891080440724764,8.701624543892542,48.89108243811872,8.701627539717398,3,48.85011088353161,0.3122804552136878,29.199216423347856,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89111935210786,8.702022451539404,48.89111935128949,8.702022509458487,0.004240193065683,pedestrian,48.89108243811872,8.701627539717398,0.3122804552136878,pedestrian
scan_289,2026-04-08 13:26:35,48.8910035,8.7021042,48.89104464544948,8.701634809158255,48.89106141572147,8.701659962320129,4,29.27130345250478,2.621930820116788,33.14775241827705,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89101408202727,8.70207573098628,48.8910035,8.7021042,2.3936386368235767,pedestrian,48.89106141572147,8.701659962320129,2.621930820116788,pedestrian
scan_290,2026-04-08 13:26:42,48.89095159867573,8.702104979215592,48.89095077974882,8.70165796227861,48.89097823419725,8.701656009401114,4,28.75128185297475,3.059569819354535,32.99461318536296,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89095144623508,8.702081491693987,48.89095159867573,8.702104979215592,1.7191885285295603,pedestrian,48.89097823419725,8.701656009401114,3.059569819354535,pedestrian
scan_292,2026-04-08 13:26:52,48.890853000925595,8.702106459503531,48.89083020172186,8.701401414807165,48.89077268732769,8.701403098887447,4,66.55123161430315,6.403688777980946,52.25122443546084,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89085284315155,8.702082150260743,48.890853000925595,8.702106459503531,1.7793385975597742,pedestrian,48.89077268732769,8.701403098887447,6.403688777980946,pedestrian
scan_296,2026-04-08 13:27:11,48.8906719,8.7020999,48.890811787534524,8.701549410758815,48.89077455317746,8.701550501018602,4,121.92032823062765,4.145696706779772,41.80415661068167,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.890679948745394,8.702137212278766,48.8906719,8.7020999,2.874207644750311,pedestrian,48.89077455317746,8.701550501018602,4.145696706779772,pedestrian
scan_302,2026-04-08 13:27:37,48.89043439408481,8.70209927114056,48.89061733690326,8.701741842373513,48.8906607,8.701747,3,52.188759964830226,4.841918314279201,36.04801550340211,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89043439940722,8.702059935501858,48.89043439408481,8.70209927114056,2.8790941066372753,pedestrian,48.8906607,8.701747,4.841918314279201,pedestrian
scan_304,2026-04-08 13:27:49,48.89032477086251,8.70209923682969,48.89069981931108,8.70186945836902,48.890664668365126,8.701872038933464,3,66.05553219324884,3.9175591717599603,41.3304112017787,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89032477602501,8.702061083156018,48.89032477086251,8.70209923682969,2.7925886418914194,pedestrian,48.890664668365126,8.701872038933464,3.9175591717599603,pedestrian
scan_305,2026-04-08 13:27:57,48.89025621430236,8.702099215372238,48.89059250907509,8.701678544890244,48.8906607,8.701747,5,64.01798740576027,9.095482379110955,51.88506536046576,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.8902562168712,8.702080230212733,48.89025621430236,8.702099215372238,1.3895860710686263,pedestrian,48.8906607,8.701747,9.095482379110955,pedestrian
scan_312,2026-04-08 13:28:36,48.89018372595228,8.701651482138988,48.89042758202332,8.70128364356417,48.89042782472667,8.701323503877088,3,40.86155487333622,2.917622029384185,36.25818975203907,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89016371147312,8.701654002741089,48.89018372595228,8.701651482138988,2.235637217941762,footway,48.89042782472667,8.701323503877088,2.917622029384185,pedestrian
scan_313,2026-04-08 13:28:45,48.890179060711326,8.701501398004611,48.89034057186031,8.70132880933987,48.89034054704092,8.701324733140268,4,53.81449618829484,0.2983626966111671,22.144147117653123,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89018843167491,8.701501240675967,48.890179060711326,8.701501398004611,1.0432392222314002,footway,48.89034054704092,8.701324733140268,0.2983626966111671,pedestrian
scan_314,2026-04-08 13:28:51,48.8901787,8.7014517,48.89029492033961,8.70110756229205,48.8902962464612,8.701325357092095,4,56.566985316332364,15.94178635149212,16.023107340831668,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.890174141654974,8.701412607836865,48.8901787,8.7014517,2.9059354038739773,footway,48.8902962464612,8.701325357092095,15.94178635149212,pedestrian
scan_318,2026-04-08 13:29:30,48.89018955858484,8.701132792179882,48.890254341765896,8.701214356512992,48.890255021168436,8.70132593773002,3,81.16854891725818,8.167345436815156,15.904675957741702,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89024980738625,8.701139938502163,48.89018955858484,8.701132792179882,6.727262173403634,footway,48.890255021168436,8.70132593773002,8.167345436815156,pedestrian
scan_323,2026-04-08 13:30:09,48.89019273367197,8.701070873065978,48.89021531877804,8.700330005705798,48.8902341,8.7004542,3,31.6175056996384,9.327527848224745,45.37067219377065,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89027956723392,8.701081172704317,48.89019273367197,8.701070873065978,9.69566401850453,footway,48.8902341,8.7004542,9.327527848224745,steps
scan_325,2026-04-08 13:30:20,48.890198028571255,8.700967614333345,48.89043969720572,8.700458978708768,48.89043930485263,8.700469657919488,4,13.455413541232605,0.7828628971421414,45.27461327958578,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89026248190547,8.700975259371347,48.890198028571255,8.700967614333345,7.196731998202567,footway,48.89043930485263,8.700469657919488,0.7828628971421414,pedestrian
scan_326,2026-04-08 13:30:30,48.89020310824186,8.70086855289334,48.89036805930708,8.7004573204396,48.8903692,8.7004637,3,117.27602767260949,0.48389799666388256,34.92768253214521,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89026515976512,8.700875913044307,48.89020310824186,8.70086855289334,6.928550530191966,footway,48.8903692,8.7004637,0.48389799666388256,pedestrian
scan_327,2026-04-08 13:30:41,48.89020720057917,8.700788745980821,48.8905389785496,8.700541733285739,48.890541308096026,8.700478326750371,5,38.94673936456646,4.6481455246011425,43.58365188539955,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89028228151842,8.700797651599004,48.89020720057917,8.700788745980821,8.383389379555984,footway,48.890541308096026,8.700478326750371,4.6481455246011425,pedestrian
scan_328,2026-04-08 13:30:48,48.8903568,8.7007143,48.89040459579807,8.700329201002734,48.890399559522876,8.700466280129424,6,25.711597780055428,10.048892220172574,18.767036100674478,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.8903055241188,8.700768426708121,48.8903568,8.7007143,6.948146749850257,pedestrian,48.890399559522876,8.700466280129424,10.048892220172574,pedestrian
scan_329,2026-04-08 13:30:55,48.8903571977967,8.700706260656911,48.89046693588372,8.70026402022323,48.89045931828959,8.700471358778152,5,37.1565949505708,15.19939794427147,20.611620143210917,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89031191039941,8.700701077151578,48.8903571977967,8.700706260656911,5.055648957115757,pedestrian,48.89045931828959,8.700471358778152,15.19939794427147,pedestrian
scan_330,2026-04-08 13:31:00,48.89036027337423,8.700644104227381,48.89037296324028,8.699978726213848,48.89036669677437,8.700120954976361,6,32.240228306060345,10.433511194644897,38.297604381134455,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89030615942733,8.700637910453231,48.89036027337423,8.700644104227381,6.040998944595202,pedestrian,48.89036669677437,8.700120954976361,10.433511194644897,pedestrian
scan_331,2026-04-08 13:31:02,48.89036143680237,8.700620591719755,48.8903209016061,8.700023423898035,48.890316828400444,8.700115872593381,6,45.615998903932436,6.781789306450668,37.27423141991942,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89030247289836,8.700613842829542,48.89036143680237,8.700620591719755,6.582422875841551,pedestrian,48.890316828400444,8.700115872593381,6.781789306450668,pedestrian
scan_332,2026-04-08 13:31:07,48.890364553921366,8.700557595750457,48.890293496769,8.700053133244872,48.89029084918436,8.700113224896748,4,77.56222640492916,4.408165454477144,33.5438117440681,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89029258046196,8.700549357813706,48.890364553921366,8.700557595750457,8.034741826815134,pedestrian,48.89029084918436,8.700113224896748,4.408165454477144,pedestrian
scan_333,2026-04-08 13:31:22,48.8902341,8.7004542,48.89033951786875,8.700198490954966,48.8903430402582,8.70011854399991,6,21.797581232235274,5.864692857834596,27.39790487981886,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89018027481718,8.700555747127572,48.8902341,8.7004542,9.54699533659419,steps,48.8903430402582,8.70011854399991,5.864692857834596,pedestrian
scan_334,2026-04-08 13:31:29,48.8902341,8.7004542,48.89030652841018,8.699758993491288,48.89017404677222,8.699732646149345,5,74.38567352312518,14.873404455949325,53.23433874557913,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89022050600667,8.700414597594438,48.8902341,8.7004542,3.2698766718389476,steps,48.89017404677222,8.699732646149345,14.873404455949325,secondary
scan_336,2026-04-08 13:31:36,48.89023501749532,8.700454240796859,48.89026308268298,8.699715775867524,48.89017696961747,8.699698650105015,4,45.53151068474471,9.667713037295625,55.68041494022721,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89023772324016,8.700313484372133,48.89023501749532,8.700454240796859,10.306829896049775,steps,48.89017696961747,8.699698650105015,9.667713037295625,secondary
scan_337,2026-04-08 13:31:44,48.890236799357695,8.700107716357017,48.89013412640596,8.699057658622085,48.89024210000001,8.6989644,4,31.821753742227294,13.822607281178751,83.6851838242133,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89023206114601,8.700215258427583,48.890236799357695,8.700107716357017,7.8890129858944045,pedestrian,48.89024210000001,8.6989644,13.822607281178751,footway
scan_338,2026-04-08 13:31:46,48.890235040540574,8.700107537105488,48.89024402405814,8.699432716749351,48.89020057640417,8.699424076085942,5,59.38057420618749,4.877766796148853,50.17167541376565,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89023162753919,8.700185001190595,48.890235040540574,8.700107537105488,5.682568463037719,pedestrian,48.89020057640417,8.699424076085942,4.877766796148853,secondary
scan_341,2026-04-08 13:31:51,48.89023362608231,8.700107392949622,48.89048637900173,8.699576691589693,48.89051075070867,8.69904731665402,3,63.84355879804947,38.84137703924062,83.49836590408644,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89023400388773,8.700098817989339,48.89023362608231,8.700107392949622,0.6290372693254593,pedestrian,48.89051075070867,8.69904731665402,38.84137703924062,pedestrian
scan_343,2026-04-08 13:31:58,48.890214319664025,8.700105425317552,48.890366142981335,8.699265523505654,48.89038140311561,8.698981726747949,3,7.483314773547883,20.841316622606865,84.3241367875987,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89021785939824,8.70002508482213,48.890214319664025,8.700105425317552,5.893576235852792,pedestrian,48.89038140311561,8.698981726747949,20.841316622606865,footway
scan_347,2026-04-08 13:32:12,48.89020619251105,8.700104597030993,48.89031074820483,8.699291316476867,48.890327754088204,8.698975053794717,5,32.64987569377853,23.22555773490516,83.77521060234406,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89021845213454,8.699826343305661,48.89020619251105,8.700104597030993,20.41199167516649,pedestrian,48.890327754088204,8.698975053794717,23.22555773490516,footway
scan_350,2026-04-08 13:32:19,48.89023655620518,8.700107691575894,48.89028364324385,8.699204545576485,48.89029619441654,8.698971128351456,4,19.104862306249697,17.141599292641516,83.45331075509704,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89025286581159,8.69973751619241,48.89023655620518,8.700107691575894,27.155114074696815,pedestrian,48.89029619441654,8.698971128351456,17.141599292641516,footway
scan_351,2026-04-08 13:32:27,48.89018309083797,8.69962745328624,48.89023436473871,8.699023628597068,48.89024210000001,8.6989644,4,31.388692231439016,4.4198289229857135,48.973660937993195,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89028298989228,8.699647320746806,48.89018309083797,8.69962745328624,11.2154338239282,secondary,48.89024210000001,8.6989644,4.4198289229857135,footway
scan_357,2026-04-08 13:32:46,48.89020372614257,8.699387441013869,48.890234272080164,8.699524328588094,48.89019266845095,8.699516054656657,4,147.7057886475679,4.670742441700615,9.493802533351863,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89026458007936,8.69939954335959,48.89020372614257,8.699387441013869,6.831929562473657,secondary,48.89019266845095,8.699516054656657,4.670742441700615,secondary
scan_359,2026-04-08 13:32:51,48.890210681394926,8.699306543447618,48.89023453297547,8.699849797861162,48.89022323023724,8.700106333447136,4,121.90365047856443,18.81879769048193,58.55596976711321,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89023923406083,8.699312221866068,48.890210681394926,8.699306543447618,3.205541220866571,secondary,48.89022323023724,8.700106333447136,18.81879769048193,pedestrian
scan_360,2026-04-08 13:32:59,48.890244350172956,8.698964679880168,48.89021280803166,8.699449268710804,48.89019865248075,8.69944645352313,3,100.48579851054282,1.5892106974932707,35.62764686150623,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.890230856583294,8.699215623287142,48.890244350172956,8.698964679880168,18.428699331144674,footway,48.89019865248075,8.69944645352313,1.5892106974932707,secondary
scan_364,2026-04-08 13:33:14,48.89024210000001,8.6989644,48.890214959020554,8.699365639070631,48.890205757912454,8.699363809198589,3,29.533844663746265,1.0329869536867253,29.5126771670256,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89022876719995,8.699035909230808,48.89024210000001,8.6989644,5.440368051578246,footway,48.890205757912454,8.699363809198589,1.0329869536867253,secondary
scan_366,2026-04-08 13:33:29,48.89024210000001,8.6989644,48.89008606388032,8.699096570467553,48.89024210000001,8.6989644,3,32.92415526630866,19.882191979712086,0.0,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89023063670346,8.698894255087897,48.89024210000001,8.6989644,5.290349298863031,footway,48.89024210000001,8.6989644,19.882191979712086,footway
scan_368,2026-04-08 13:33:38,48.8902713,8.6987648,48.89003980567992,8.69891569743314,48.89024210000001,8.6989644,3,55.19113147563703,22.79979699550871,14.966624089238083,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89023077501373,8.698840164672346,48.8902713,8.6987648,7.125984386901327,pedestrian,48.89024210000001,8.6989644,22.79979699550871,footway
scan_379,2026-04-08 13:34:44,48.89085055441456,8.698954518355674,48.89039618133411,8.698952101689112,48.89038761469744,8.69894964301198,3,20.683153452559083,0.9704691412209165,51.5356847162429,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89086206342628,8.698874101271729,48.89085055441456,8.698954518355674,6.023742029005411,pedestrian,48.89038761469744,8.69894964301198,0.9704691412209165,pedestrian
scan_380,2026-04-08 13:34:47,48.8908774436038,8.698963420237433,48.890756476298606,8.699424932488272,48.89079121246326,8.699088187882124,3,53.88314556907948,24.948678901734816,13.249141625157037,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89088819257826,8.698888313746627,48.8908774436038,8.698963420237433,5.6259425267601495,pedestrian,48.89079121246326,8.699088187882124,24.948678901734816,pedestrian
scan_382,2026-04-08 13:34:58,48.890948010987685,8.698986782135854,48.89079561798266,8.699215522168588,48.890808331508296,8.69909227271204,3,34.53500639447844,9.131278340211713,17.36059954665652,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.890952869655166,8.698952833057202,48.890948010987685,8.698986782135854,2.5429935540227278,pedestrian,48.890808331508296,8.69909227271204,9.131278340211713,pedestrian
scan_383,2026-04-08 13:35:02,48.8909532,8.6989885,48.89086543274496,8.699162536232183,48.890871134801785,8.699107258406135,3,20.273134932713294,4.09540561610341,12.609979717511965,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89096391873114,8.698965466434121,48.8909532,8.6989885,2.065413699205353,pedestrian,48.890871134801785,8.699107258406135,4.09540561610341,pedestrian
scan_384,2026-04-08 13:35:05,48.8909950887321,8.69906413377886,48.890905628837885,8.699104598107802,48.89090486188917,8.699112030840942,3,31.829500263314586,0.5506776661814955,10.638273074720523,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89100289997757,8.699065408047332,48.8909950887321,8.69906413377886,0.8745353597766307,pedestrian,48.89090486188917,8.699112030840942,0.5506776661814955,pedestrian
scan_385,2026-04-08 13:35:09,48.890985290673605,8.699188750224206,48.89093693980086,8.699090435592673,48.89093399398842,8.699118984368528,3,43.385865593915874,2.115125512517018,7.660452835881551,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89104697295447,8.699202091179412,48.890985290673605,8.699188750224206,6.935552680959916,pedestrian,48.89093399398842,8.699118984368528,2.115125512517018,pedestrian
scan_393,2026-04-08 13:35:46,48.89094833608923,8.699667641071324,48.89093582823977,8.699368270626925,48.8909681377241,8.699373298614043,3,52.491269115285576,3.6154699730627233,21.6560689832289,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89104187192714,8.699682197096053,48.89094833608923,8.699667641071324,10.466772153330835,pedestrian,48.8909681377241,8.699373298614043,3.6154699730627233,pedestrian
scan_394,2026-04-08 13:35:54,48.89094706878841,8.699686478932076,48.890934833293535,8.699578036427635,48.8909541618108,8.699581044322576,3,41.85448956336699,2.1628842190076885,7.757288074981749,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89099730806727,8.699694297151993,48.89094706878841,8.699686478932076,5.6218354201347065,pedestrian,48.8909541618108,8.699581044322576,2.1628842190076885,pedestrian
scan_395,2026-04-08 13:36:01,48.890936466754106,8.69984407343604,48.890934195713,8.699713330683291,48.89094514770177,8.699715035026719,4,55.069403467166154,1.2255406536587166,9.493925463916801,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89092353478779,8.699842060969708,48.890936466754106,8.69984407343604,1.4471025124373904,pedestrian,48.89094514770177,8.699715035026719,1.2255406536587166,pedestrian
scan_396,2026-04-08 13:36:03,48.89093376391203,8.699884249976252,48.89109559063765,8.699751527045489,48.89094427686572,8.699727979615623,3,89.26886977072557,16.93219202308141,11.497500962593934,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.8909048969577,8.699879757715928,48.89093376391203,8.699884249976252,3.230246751868749,pedestrian,48.89094427686572,8.699727979615623,16.93219202308141,pedestrian
scan_397,2026-04-08 13:36:08,48.890933003683166,8.699965508541517,48.89104360799041,8.699728760205794,48.89094525403795,8.69971345438688,3,14.189197769195175,11.005924933443623,18.498754003133538,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89089744188424,8.699964795287153,48.890933003683166,8.699965508541517,3.959083658992607,pedestrian,48.89094525403795,8.69971345438688,11.005924933443623,pedestrian
scan_423,2026-04-08 13:38:39,48.89075916449097,8.700316505429024,48.891005162562976,8.699783181625454,48.89094123249354,8.699773232848209,3,167.52412761549704,7.153851263611241,44.630932138362006,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89071872427638,8.700315641325643,48.89075916449097,8.700316505429024,4.502248938456413,pedestrian,48.89094123249354,8.699773232848209,7.153851263611241,pedestrian
